258010.1432	3369385.071	0	-0.009248	22.533911	0	0	0	64.579781	31	1
258010.1941	3369384.532	0	0.041642	21.994986	0.34	1.5694	21.200001	64.586411	31	2
258009.9297	3369385.054	0	-0.22276	22.517227	0	0	0	64.662819	32	1
258009.8246	3369384.532	0	-0.327861	21.995319	0.36	1.585632	21.200001	64.685341	32	2
258009.8027	3369385.054	0	-0.349713	22.516907	0	0	0	64.746712	33	1
258009.5317	3369384.424	0	-0.62075	21.887381	0.41	1.599071	21.1	64.835907	33	2
258009.2568	3369384.976	0	-0.895686	22.439144	0	0	0	64.976257	35	1
258009.2007	3369384.409	0	-0.951707	21.872406	0.45	1.614081	21.1	64.98587	35	2
258009.0906	3369384.403	0	-1.061818	21.865896	0.46	1.619142	21.1	65.035889	35	2
258009.0546	3369384.951	0	-1.097895	22.41404	0	0	0	65.065369	36	1
258009.0167	3369384.401	0	-1.13571	21.864271	0.47	1.622807	21.1	65.086411	36	2
258008.8885	3369384.909	0	-1.263947	22.371878	0	0	0	65.148857	37	1
258008.8393	3369384.293	0	-1.313195	21.755871	0.5	1.630836	21	65.185844	37	2
258008.728	3369384.871	0	-1.42442	22.334354	0	0	0	65.23423	38	1
258008.7296	3369384.282	0	-1.422888	21.744776	0.52	1.635897	21	65.285797	38	2
258008.6037	3369384.744	0	-1.548703	22.207237	0	0	0	65.369766	39	1
258008.4456	3369384.161	0	-1.706898	21.623959	0.62	1.649685	20.9	65.43576	39	2
258008.3243	3369384.699	0	-1.828121	22.162125	0	0	0	65.460495	40	1
258008.4093	3369384.16	0	-1.743174	21.62253	0.62	1.651081	20.9	65.485474	40	2
258008.2979	3369384.633	0	-1.85453	22.095762	0	0	0	65.529587	41	1
258008.1284	3369384.032	0	-2.024086	21.494616	0.73	1.664346	20.799999	65.585159	41	2
258007.7792	3369383.896	0	-2.373203	21.358978	0.84	1.681276	20.700001	65.686165	42	2
258007.8577	3369384.48	0	-2.294767	21.942486	0	0	0	65.690254	42	1
258007.7585	3369384.358	0	-2.403534	21.821402	0	0	0	65.775475	43	1
258007.6218	3369383.775	0	-2.540226	21.238356	0.93	1.689653	20.6	65.78569	43	2
258007.5872	3369384.268	0	-2.574819	21.730865	0	0	0	65.861298	44	1
258007.422	3369383.647	0	-2.740043	21.110046	1	1.699776	20.5	65.885231	44	2
258007.392	3369384.182	0	-2.76043	21.645288	0	0	0	65.943336	45	1
258007.2275	3369384.02	0	-2.924941	21.482672	0	0	0	66.033157	46	1
258007.2141	3369383.519	0	-2.938382	20.981575	1.06	1.709899	20.4	66.036522	45	2
258007.1929	3369383.418	0	-2.959547	20.880493	1.09	1.71147	20.299999	66.086037	46	2
258006.9829	3369383.383	0	-3.169558	20.845579	1.16	1.721593	20.299999	66.135139	46	2
258006.9878	3369383.864	0	-3.164684	21.327215	0	0	0	66.17662	47	1
258006.8943	3369383.269	0	-3.258106	20.731646	1.22	1.726654	20.200001	66.185753	47	2
258006.9382	3369383.671	0	-3.214272	21.134071	0	0	0	66.272377	48	1
258006.6268	3369383.018	0	-3.525633	20.480822	1.41	1.741839	20	66.335533	48	2
258006.7572	3369383.511	0	-3.404862	20.974239	0	0	0	66.37368	49	1
258006.4585	3369382.782	0	-3.703528	20.244774	1.55	1.751961	19.799999	66.436394	49	2
